	TokenFSS
3308	2574600000000000000000
3309	2588200000000000000000
3310	2624300000000000000000
3311	2624000000000000000000
3312	2644700000000000000000
3313	2632000000000000000000
3314	2610600000000000000000
3315	2640500000000000000000
3316	2629000000000000000000
3317	2601400000000000000000
3318	2598300000000000000000
3319	2614000000000000000000
3320	2611400000000000000000
3321	2607800000000000000000
3322	2595000000000000000000
3323	2604000000000000000000
3324	2583100000000000000000
3325	2609400000000000000000
3326	2624800000000000000000
3327	2609100000000000000000
3328	2606000000000000000000
3329	2602400000000000000000
3330	2601100000000000000000
3331	2619000000000000000000
3332	2624800000000000000000
3333	2628600000000000000000
3334	2630700000000000000000
3335	2644000000000000000000
3336	2608000000000000000000
3337	2554900000000000000000
3338	2525000000000000000000
3339	2525100000000000000000
3340	2533800000000000000000
3341	2535000000000000000000
3342	2534500000000000000000
3343	2534700000000000000000
3344	2530000000000000000000
3345	2551100000000000000000
3346	2546100000000000000000
3347	2537400000000000000000
3348	2542000000000000000000
3349	2556300000000000000000
3350	2557100000000000000000
3351	2572700000000000000000
3352	2572800000000000000000
3353	2575000000000000000000
3354	2594900000000000000000
3355	2589900000000000000000
3356	2590100000000000000000
3357	2599900000000000000000
3358	2605200000000000000000
3359	2605000000000000000000
3360	2595000000000000000000
3361	2604300000000000000000
3362	2610800000000000000000
3363	2607200000000000000000
3364	2599400000000000000000
3365	2622200000000000000000
3366	2683700000000000000000
3367	2765000000000000000000
3368	2745500000000000000000
3369	2733000000000000000000
3370	2723500000000000000000
3371	2696500000000000000000
3372	2701100000000000000000
3373	2716000000000000000000
3374	2717500000000000000000
3375	2693400000000000000000
3376	2708700000000000000000
3377	2730400000000000000000
3378	2740300000000000000000
3379	2764500000000000000000
3380	2765000000000000000000
3381	2742100000000000000000
3382	2747100000000000000000
3383	2739000000000000000000
3384	2779900000000000000000
3385	2779500000000000000000
3386	2824800000000000000000
3387	2844900000000000000000
3388	2820100000000000000000
3389	2835000000000000000000
3390	2853900000000000000000
3391	2854700000000000000000
3392	2853000000000000000000
3393	2808000000000000000000
3394	2781700000000000000000
3395	2791300000000000000000
3396	2792000000000000000000
3397	2780000000000000000000
3398	2775000000000000000000
3399	2777100000000000000000
3400	2769400000000000000000
3401	2725000000000000000000
3402	2717800000000000000000
3403	2730000000000000000000
3404	2740000000000000000000
3405	2749200000000000000000
3406	2784000000000000000000
3407	2705000000000000000000
3408	2655900000000000000000
3409	2666000000000000000000
3410	2619000000000000000000
3411	2605000000000000000000
3412	2641200000000000000000
3413	2614200000000000000000
3414	2552900000000000000000
3415	2571500000000000000000
3416	2538100000000000000000
3417	2575000000000000000000
3418	2613800000000000000000
3419	2570000000000000000000
3420	2605600000000000000000
3421	2602000000000000000000
3422	2602000000000000000000
3423	2595500000000000000000
3424	2604000000000000000000
3425	2580000000000000000000
3426	2594700000000000000000
3427	2614800000000000000000
3428	2624300000000000000000
3429	2625000000000000000000
3430	2600300000000000000000
3431	2554800000000000000000
3432	2525000000000000000000
3433	2526500000000000000000
3434	2564900000000000000000
3435	2565000000000000000000
3436	2613800000000000000000
3437	2658100000000000000000
3438	2647100000000000000000
3439	2687000000000000000000
3440	2705000000000000000000
3441	2676900000000000000000
3442	2702000000000000000000
3443	2683700000000000000000
3444	2655000000000000000000
3445	2629000000000000000000
3446	2594800000000000000000
3447	2602700000000000000000
3448	2600500000000000000000
3449	2605600000000000000000
3450	2526000000000000000000
3451	2535000000000000000000
3452	2564900000000000000000
3453	2557000000000000000000
3454	2600000000000000000000
3455	2602000000000000000000
3456	2601000000000000000000
3457	2600300000000000000000
3458	2600100000000000000000
3459	2630000000000000000000
3460	3087800000000000000000
3461	3103200000000000000000
3462	3048800000000000000000
3463	3023200000000000000000
3464	3042300000000000000000
3465	3120900000000000000000
3466	3122700000000000000000
3467	3136400000000000000000
3468	3109600000000000000000
3469	3124100000000000000000
3470	3155000000000000000000
3471	3145100000000000000000
3472	3121000000000000000000
3473	3129000000000000000000
3474	3078700000000000000000
3475	3150400000000000000000
3476	3125100000000000000000
3477	3111700000000000000000
3478	3090200000000000000000
3479	3089900000000000000000
3480	3087400000000000000000
3481	3102000000000000000000
3482	3105000000000000000000
3483	3099000000000000000000
3484	3148400000000000000000
3485	3133300000000000000000
3486	3150500000000000000000
3487	3132000000000000000000
3488	3118000000000000000000
3489	3110600000000000000000
3490	3108500000000000000000
3491	3102000000000000000000
3492	3033000000000000000000
3493	3039000000000000000000
3494	3045000000000000000000
3495	3044900000000000000000
3496	2996500000000000000000
3497	3035500000000000000000
3498	3031800000000000000000
3499	3031900000000000000000
3500	3007300000000000000000
3501	3010600000000000000000
3502	3026800000000000000000
3503	3033800000000000000000
3504	3037400000000000000000
3505	3035000000000000000000
3506	3040400000000000000000
3507	3042600000000000000000
3508	3013400000000000000000
3509	3035900000000000000000
3510	3043200000000000000000
3511	3111200000000000000000
3512	3119800000000000000000
3513	3133600000000000000000
3514	3113500000000000000000
3515	3124300000000000000000
3516	3131800000000000000000
3517	3130500000000000000000
3518	3138900000000000000000
3519	3130000000000000000000
3520	3130400000000000000000
3521	3129000000000000000000
3522	3137100000000000000000
3523	3117100000000000000000
3524	3128300000000000000000
3525	3174800000000000000000
3526	3211900000000000000000
3527	3209600000000000000000
3528	3187300000000000000000
3529	3192500000000000000000
3530	3213300000000000000000
3531	3202600000000000000000
3532	3163700000000000000000
3533	3155000000000000000000
3534	3178900000000000000000
3535	3168200000000000000000
3536	3165600000000000000000
3537	3188100000000000000000
3538	3191900000000000000000
3539	3180900000000000000000
3540	3173200000000000000000
3541	3194500000000000000000
3542	3209900000000000000000
3543	3222800000000000000000
3544	3219100000000000000000
3545	3286900000000000000000
3546	3304400000000000000000
3547	3287000000000000000000
3548	3267300000000000000000
3549	3300900000000000000000
3550	3268000000000000000000
3551	3260100000000000000000
3552	3267200000000000000000
3553	3270100000000000000000
3554	3256000000000000000000
3555	3258400000000000000000
3556	3284700000000000000000
3557	3285300000000000000000
3558	3342900000000000000000
3559	3366600000000000000000
3560	2829000000000000000000
3561	2835900000000000000000
3562	2848300000000000000000
3563	2839900000000000000000
3564	2835400000000000000000
3565	2826300000000000000000
3566	2825600000000000000000
3567	2839000000000000000000
3568	2825000000000000000000
3569	2787000000000000000000
3570	2781000000000000000000
3571	2781000000000000000000
3572	2793000000000000000000
3573	2793700000000000000000
3574	2815000000000000000000
3575	2823000000000000000000
3576	2820000000000000000000
3577	2837000000000000000000
3578	2869800000000000000000
3579	2855000000000000000000
3580	2815000000000000000000
3581	2845200000000000000000
3582	2827500000000000000000
3583	2819600000000000000000
3584	2825000000000000000000
3585	2810100000000000000000
3586	2801500000000000000000
3587	2816100000000000000000
3588	2839300000000000000000
3589	2844000000000000000000
3590	2831400000000000000000
3591	2835300000000000000000
3592	2841200000000000000000
3593	2822900000000000000000
3594	2821000000000000000000
3595	2821700000000000000000
3596	2833900000000000000000
3597	2838700000000000000000
3598	2839400000000000000000
3599	2844200000000000000000
3600	2862000000000000000000
3601	2855400000000000000000
3602	2855000000000000000000
3603	2847600000000000000000
3604	2859600000000000000000
3605	2849700000000000000000
3606	2850100000000000000000
3607	2854500000000000000000
3608	2854400000000000000000
3609	2853000000000000000000
3610	2825000000000000000000
3611	2815000000000000000000
3612	2819800000000000000000
3613	2826200000000000000000
3614	2831700000000000000000
3615	2831800000000000000000
3616	2831100000000000000000
3617	2830600000000000000000
3618	2848300000000000000000
3619	2850800000000000000000
3620	2849900000000000000000
3621	2854900000000000000000
3622	2861100000000000000000
3623	2859000000000000000000
3624	2860400000000000000000
3625	2860000000000000000000
3626	2861000000000000000000
3627	2860000000000000000000
3628	2865000000000000000000
3629	2874600000000000000000
3630	2873000000000000000000
3631	2917000000000000000000
3632	2950100000000000000000
3633	2948000000000000000000
3634	2945000000000000000000
3635	2940000000000000000000
3636	2938000000000000000000
3637	2945000000000000000000
3638	2960200000000000000000
3639	2962800000000000000000
3640	3013900000000000000000
3641	3050000000000000000000
3642	3046200000000000000000
3643	3099600000000000000000
3644	3063200000000000000000
3645	3050000000000000000000
3646	2995000000000000000000
3647	3052800000000000000000
3648	3050900000000000000000
3649	3048000000000000000000
3650	3068300000000000000000
3651	3025000000000000000000
3652	2985100000000000000000
3653	2984000000000000000000
3654	2969400000000000000000
3655	2995000000000000000000
3656	3035000000000000000000
3657	3013900000000000000000
3658	3024800000000000000000
3659	3032700000000000000000
3660	3062000000000000000000
3661	3070000000000000000000
3662	3044900000000000000000
3663	3045000000000000000000
3664	3020000000000000000000
3665	3011000000000000000000
3666	3038000000000000000000
3667	3042100000000000000000
3668	3057800000000000000000
3669	3048800000000000000000
3670	3045000000000000000000
3671	3059700000000000000000
3672	3072300000000000000000
3673	3092800000000000000000
3674	3095000000000000000000
3675	3095000000000000000000
3676	3105100000000000000000
3677	3123000000000000000000
3678	3124000000000000000000
3679	3153000000000000000000
3680	3134300000000000000000
3681	3092000000000000000000
3682	3125000000000000000000
3683	3143800000000000000000
3684	3152000000000000000000
3685	3052800000000000000000
3686	3039300000000000000000
3687	3080000000000000000000
3688	3070200000000000000000
3689	3101800000000000000000
3690	3128300000000000000000
3691	3100000000000000000000
3692	3115000000000000000000
3693	3130200000000000000000
3694	3141900000000000000000
3695	3145000000000000000000
3696	3149900000000000000000
3697	3144500000000000000000
3698	3134900000000000000000
3699	3144900000000000000000
3700	3139000000000000000000
3701	3122000000000000000000
3702	3110000000000000000000
3703	3124000000000000000000
3704	3078100000000000000000
3705	3085100000000000000000
3706	3110100000000000000000
3707	3091400000000000000000
3708	3094300000000000000000
3709	3111800000000000000000
3710	3119800000000000000000
3711	3127200000000000000000
3712	3137300000000000000000
3713	3145000000000000000000
3714	3152000000000000000000
3715	3145000000000000000000
3716	3153700000000000000000
3717	3155000000000000000000
3718	3153100000000000000000
3719	3135000000000000000000
3720	3125300000000000000000
3721	3131900000000000000000
3722	3134000000000000000000
3723	3115000000000000000000
3724	3143700000000000000000
3725	3152800000000000000000
3726	3159600000000000000000
3727	3170000000000000000000
3728	3217000000000000000000
3729	3239100000000000000000
3730	3245000000000000000000
3731	3213700000000000000000
3732	3243900000000000000000
3733	3218800000000000000000
3734	3220000000000000000000
3735	3257800000000000000000
3736	3246900000000000000000
3737	3250000000000000000000
3738	3270100000000000000000
3739	3314800000000000000000
3740	3369400000000000000000
3741	3365000000000000000000
3742	3349000000000000000000
3743	3355000000000000000000
3744	3460111800000000000000
3745	3473700000000000000000
3746	3464000000000000000000
3747	3525000000000000000000
3748	3563000000000000000000
3749	3526400000000000000000
